  223 2.557792806e-10 4.328694635e-12
  224 2.488994110e-10 4.515608154e-12
  225 2.420462140e-10 4.701857233e-12
  226 2.352471955e-10 4.886184085e-12
  227 2.285307458e-10 5.067288244e-12
  228 2.219261495e-10 5.243826098e-12
  229 2.154635941e-10 5.414410431e-12
  230 2.091741799e-10 5.577609965e-12
  231 2.030899289e-10 5.731948892e-12
  232 1.972437942e-10 5.875906420e-12
  233 1.916696691e-10 6.007916305e-12
  234 1.864023969e-10 6.126366397e-12
  235 1.814777794e-10 6.229598175e-12
  236 1.769325868e-10 6.315906285e-12
  237 1.728045666e-10 6.383538083e-12
  238 1.691238002e-10 6.431105010e-12
  239 1.658861707e-10 6.458845336e-12
  240 1.630783054e-10 6.467437027e-12
  241 1.606860755e-10 6.457593186e-12
  242 1.586945872e-10 6.430062466e-12
  243 1.570881723e-10 6.385629476e-12
  244 1.558503797e-10 6.325115186e-12
  245 1.549639661e-10 6.249377340e-12
  246 1.544108873e-10 6.159310859e-12
  247 1.541722888e-10 6.055848251e-12
  248 1.542284973e-10 5.939960022e-12
  249 1.545590114e-10 5.812655075e-12
  250 1.551424927e-10 5.674981128e-12
  251 1.559567569e-10 5.528025115e-12
  252 1.569787646e-10 5.372913597e-12
  253 1.581846127e-10 5.210813167e-12
  254 1.595495250e-10 5.042930862e-12
  255 1.610478436e-10 4.870514566e-12
  256 1.626530195e-10 4.694853422e-12
  257 1.643376042e-10 4.517278236e-12
  258 1.660732399e-10 4.339161890e-12
  259 1.678306515e-10 4.161919744e-12
  260 1.695796368e-10 3.987010047e-12
  261 1.712890578e-10 3.815934345e-12
  262 1.729268320e-10 3.650237887e-12
  263 1.744599231e-10 3.491510035e-12
  264 1.758543319e-10 3.341384670e-12
  265 1.770750877e-10 3.201540600e-12
  266 1.780931433e-10 3.073370651e-12
  267 1.789064936e-10 2.956968192e-12
  268 1.795201863e-10 2.852086366e-12
  269 1.799395237e-10 2.758464307e-12
  270 1.801700656e-10 2.675826983e-12
  271 1.802176313e-10 2.603885049e-12
  272 1.800883031e-10 2.542334689e-12
  273 1.797884285e-10 2.490857470e-12
  274 1.793246231e-10 2.449120186e-12
  275 1.787037732e-10 2.416774709e-12
  276 1.779330383e-10 2.393457833e-12
  277 1.770198541e-10 2.378791126e-12
  278 1.759719352e-10 2.372380776e-12
  279 1.747972774e-10 2.373817440e-12
  280 1.735041608e-10 2.382676091e-12
  281 1.721011522e-10 2.398515866e-12
  282 1.705971079e-10 2.420879915e-12
  283 1.690011765e-10 2.449295248e-12
  284 1.673228015e-10 2.483272583e-12
  285 1.655717237e-10 2.522306198e-12
  286 1.637579843e-10 2.565873770e-12
  287 1.618919276e-10 2.613436233e-12
  288 1.599842031e-10 2.664437618e-12
  289 1.580457690e-10 2.718304909e-12
  290 1.560878943e-10 2.774447882e-12
  291 1.541221617e-10 2.832258959e-12
  292 1.521604702e-10 2.891113057e-12
  293 1.502150379e-10 2.950367430e-12
  294 1.482984046e-10 3.009361522e-12
  295 1.464234346e-10 3.067416815e-12
  296 1.446033191e-10 3.123836674e-12
  297 1.428491366e-10 3.178026649e-12
  298 1.411623960e-10 3.229862167e-12
  299 1.395421352e-10 3.279338456e-12
  300 1.379873308e-10 3.326451713e-12
  301 1.364968970e-10 3.371199121e-12
  302 1.350696851e-10 3.413578858e-12
  303 1.337044833e-10 3.453590106e-12
  304 1.324000154e-10 3.491233069e-12
  305 1.311549406e-10 3.526508974e-12
  306 1.299678529e-10 3.559420093e-12
  307 1.288372801e-10 3.589969748e-12
  308 1.277616837e-10 3.618162323e-12
  309 1.267394578e-10 3.644003277e-12
  310 1.257689287e-10 3.667499155e-12
  311 1.248483543e-10 3.688657597e-12
  312 1.239759235e-10 3.707487355e-12
  313 1.231497553e-10 3.723998296e-12
  314 1.223678984e-10 3.738201420e-12
  315 1.216283307e-10 3.750108869e-12
  316 1.209289583e-10 3.759733940e-12
  317 1.202676153e-10 3.767091091e-12
  318 1.196420627e-10 3.772195960e-12
  319 1.190499884e-10 3.775065370e-12
  320 1.184890058e-10 3.775717344e-12
  321 1.179566538e-10 3.774171115e-12
  322 1.174503960e-10 3.770447137e-12
  323 1.169676199e-10 3.764567096e-12
  324 1.165056365e-10 3.756553924e-12
  325 1.160616795e-10 3.746431807e-12
  326 1.156329047e-10 3.734226198e-12
  327 1.152163897e-10 3.719963828e-12
  328 1.148091326e-10 3.703672718e-12
  329 1.144080520e-10 3.685382189e-12
  330 1.140099863e-10 3.665122873e-12
  331 1.136116925e-10 3.642926729e-12
  332 1.132103729e-10 3.618832641e-12
  333 1.128052797e-10 3.592903492e-12
  334 1.123961787e-10 3.565209860e-12
  335 1.119828293e-10 3.535824507e-12
  336 1.115649842e-10 3.504822403e-12
  337 1.111423895e-10 3.472280735e-12
  338 1.107147847e-10 3.438278931e-12
  339 1.102819023e-10 3.402898671e-12
  340 1.098434682e-10 3.366223912e-12
  341 1.093992013e-10 3.328340900e-12
  342 1.089488137e-10 3.289338187e-12
  343 1.084920103e-10 3.249306653e-12
  344 1.080284892e-10 3.208339520e-12
  345 1.075579412e-10 3.166532368e-12
  346 1.070800502e-10 3.123983156e-12
  347 1.065944926e-10 3.080792239e-12
  348 1.061009378e-10 3.037062382e-12
  349 1.055990478e-10 2.992898780e-12
  350 1.050884772e-10 2.948409077e-12
  351 1.045688731e-10 2.903703379e-12
  352 1.040398754e-10 2.858894275e-12
  353 1.035011163e-10 2.814096853e-12
  354 1.029522203e-10 2.769428718e-12
  355 1.023928045e-10 2.725010008e-12
  356 1.018224781e-10 2.680963413e-12
  357 1.012408426e-10 2.637414192e-12
  358 1.006474919e-10 2.594490190e-12
  359 1.000420118e-10 2.552321856e-12
  360 9.942398018e-11 2.511042259e-12
  361 9.879296719e-11 2.470787106e-12
  362 9.814853474e-11 2.431694763e-12
  363 9.749023675e-11 2.393906265e-12
  364 9.681761900e-11 2.357565341e-12
  365 9.613021907e-11 2.322818425e-12
  366 9.542756633e-11 2.289814679e-12
  367 9.470918182e-11 2.258706006e-12
  368 9.397457825e-11 2.229647070e-12
  369 9.322325993e-11 2.202795312e-12
  370 9.245472270e-11 2.178310969e-12
  371 9.166866207e-11 2.156318296e-12
  372 9.086560661e-11 2.136787527e-12
  373 9.004630921e-11 2.119648338e-12
  374 8.921154128e-11 2.104828198e-12
  375 8.836209286e-11 2.092252360e-12
  376 8.749877274e-11 2.081843845e-12
  377 8.662240862e-11 2.073523418e-12
  378 8.573384718e-11 2.067209582e-12
  379 8.483395429e-11 2.062818553e-12
  380 8.392361503e-11 2.060264248e-12
  381 8.300373392e-11 2.059458269e-12
  382 8.207523496e-11 2.060309885e-12
  383 8.113906184e-11 2.062726014e-12
  384 8.019617798e-11 2.066611213e-12
  385 7.924756672e-11 2.071867654e-12
  386 7.829423143e-11 2.078395112e-12
  387 7.733719560e-11 2.086090949e-12
  388 7.637750304e-11 2.094850096e-12
  389 7.541621793e-11 2.104565035e-12
  390 7.445442498e-11 2.115125789e-12
  391 7.349322959e-11 2.126419899e-12
  392 7.253375791e-11 2.138332409e-12
  393 7.157715701e-11 2.150745853e-12
  394 7.062459498e-11 2.163540236e-12
  395 6.967726110e-11 2.176593018e-12
  396 6.873636592e-11 2.189779097e-12
  397 6.780314140e-11 2.202970795e-12
  398 6.687884105e-11 2.216037840e-12
  399 6.596474004e-11 2.228847348e-12
  400 6.506213534e-11 2.241263810e-12
  401 6.417234583e-11 2.253149075e-12
  402 6.329671245e-11 2.264362331e-12
  403 6.243659829e-11 2.274760091e-12
  404 6.159338875e-11 2.284196178e-12
  405 6.076849167e-11 2.292521704e-12
  406 5.996333740e-11 2.299585058e-12
  407 5.917937902e-11 2.305231888e-12
  408 5.841809236e-11 2.309305085e-12
  409 5.768097623e-11 2.311644766e-12
  410 5.696955245e-11 2.312088260e-12
  411 5.628502759e-11 2.310507116e-12
  412 5.562726453e-11 2.306919619e-12
  413 5.499577477e-11 2.301382220e-12
  414 5.439005352e-11 2.293952878e-12
  415 5.380957955e-11 2.284691065e-12
  416 5.325381513e-11 2.273657780e-12
  417 5.272220588e-11 2.260915559e-12
  418 5.221418065e-11 2.246528483e-12
  419 5.172915142e-11 2.230562187e-12
  420 5.126651321e-11 2.213083876e-12
  421 5.082564392e-11 2.194162325e-12
  422 5.040590424e-11 2.173867898e-12
  423 5.000663756e-11 2.152272553e-12
  424 4.962716979e-11 2.129449854e-12
  425 4.926680933e-11 2.105474979e-12
  426 4.892484689e-11 2.080424733e-12
  427 4.860055542e-11 2.054377553e-12
  428 4.829318995e-11 2.027413523e-12
  429 4.800198752e-11 1.999614381e-12
  430 4.772616707e-11 1.971063529e-12
  431 4.746492929e-11 1.941846046e-12
  432 4.721745650e-11 1.912048693e-12
